model num,web,"theta(0,0)","theta(0,1)","theta(0,2)","theta(0,3)","theta(1,0)","theta(1,1)","theta(1,2)","theta(1,3)",fibers,seed,iso
6186,1.974885211,96.12867885,3.870943249,-96.12867885,-3.870943249,96.12867885,3.870943249,-96.12867885,-3.870943249,TRUE,0.5,0.5
6187,1.699705967,108.1485714,71.64733377,-108.1485714,-71.64733377,108.1485714,71.64733377,-108.1485714,-71.64733377,TRUE,0.5,0.5
6188,2.900743249,177.0866909,173.1092576,-177.0866909,-173.1092576,177.0866909,173.1092576,-177.0866909,-173.1092576,TRUE,0.5,0.5
6189,2.553819052,165.0549041,64.06081759,-165.0549041,-64.06081759,165.0549041,64.06081759,-165.0549041,-64.06081759,TRUE,0.5,0.5
6190,1.164756382,126.3468682,176.2984711,-126.3468682,-176.2984711,126.3468682,176.2984711,-126.3468682,-176.2984711,TRUE,0.5,0.5
6191,2.156373888,73.24699319,87.60912602,-73.24699319,-87.60912602,73.24699319,87.60912602,-73.24699319,-87.60912602,TRUE,0.5,0.5
6192,1.456824178,49.92444352,73.84729811,-49.92444352,-73.84729811,49.92444352,73.84729811,-49.92444352,-73.84729811,TRUE,0.5,0.5
6193,2.681563265,138.0010048,12.69954266,-138.0010048,-12.69954266,138.0010048,12.69954266,-138.0010048,-12.69954266,TRUE,0.5,0.5
6194,1.221384491,3.958406855,177.2009282,-3.958406855,-177.2009282,3.958406855,177.2009282,-3.958406855,-177.2009282,TRUE,0.5,0.5
6195,2.994896091,20.9191718,120.3622357,-20.9191718,-120.3622357,20.9191718,120.3622357,-20.9191718,-120.3622357,TRUE,0.5,0.5
6196,2.250940044,146.0360085,125.467388,-146.0360085,-125.467388,146.0360085,125.467388,-146.0360085,-125.467388,TRUE,0.5,0.5
6197,1.194853626,171.93208,143.4756307,-171.93208,-143.4756307,171.93208,143.4756307,-171.93208,-143.4756307,TRUE,0.5,0.5
6198,1.708631256,123.2221571,127.962212,-123.2221571,-127.962212,123.2221571,127.962212,-123.2221571,-127.962212,TRUE,0.5,0.5
6199,2.401446409,103.5802068,112.1607256,-103.5802068,-112.1607256,103.5802068,112.1607256,-103.5802068,-112.1607256,TRUE,0.5,0.5
6200,2.907408957,106.9697621,130.2590489,-106.9697621,-130.2590489,106.9697621,130.2590489,-106.9697621,-130.2590489,TRUE,0.5,0.5
6201,1.631565843,6.434296638,121.4151731,-6.434296638,-121.4151731,6.434296638,121.4151731,-6.434296638,-121.4151731,TRUE,0.5,0.5
6202,2.438863607,100.9038595,52.97187585,-100.9038595,-52.97187585,100.9038595,52.97187585,-100.9038595,-52.97187585,TRUE,0.5,0.5
6203,2.139462419,169.6427772,54.28200077,-169.6427772,-54.28200077,169.6427772,54.28200077,-169.6427772,-54.28200077,TRUE,0.5,0.5
6204,1.385329302,140.1668243,52.63295407,-140.1668243,-52.63295407,140.1668243,52.63295407,-140.1668243,-52.63295407,TRUE,0.5,0.5
6205,1.624823681,118.0959306,70.19048407,-118.0959306,-70.19048407,118.0959306,70.19048407,-118.0959306,-70.19048407,TRUE,0.5,0.5
6206,1.72559758,45.22669208,62.07880499,-45.22669208,-62.07880499,45.22669208,62.07880499,-45.22669208,-62.07880499,TRUE,0.5,0.5
6207,1.112948765,134.6261105,149.4406183,-134.6261105,-149.4406183,134.6261105,149.4406183,-134.6261105,-149.4406183,TRUE,0.5,0.5
6208,1.249348343,22.64482948,178.5222225,-22.64482948,-178.5222225,22.64482948,178.5222225,-22.64482948,-178.5222225,TRUE,0.5,0.5
6209,1.067350444,176.6004444,113.3565966,-176.6004444,-113.3565966,176.6004444,113.3565966,-176.6004444,-113.3565966,TRUE,0.5,0.5
6210,1.966032161,54.80531295,159.2483656,-54.80531295,-159.2483656,54.80531295,159.2483656,-54.80531295,-159.2483656,TRUE,0.5,0.5
6211,1.943531496,104.9866402,43.16687484,-104.9866402,-43.16687484,104.9866402,43.16687484,-104.9866402,-43.16687484,TRUE,0.5,0.5
6212,2.096878481,1.370198771,50.73880214,-1.370198771,-50.73880214,1.370198771,50.73880214,-1.370198771,-50.73880214,TRUE,0.5,0.5
6213,1.189589233,79.92072069,32.47007815,-79.92072069,-32.47007815,79.92072069,32.47007815,-79.92072069,-32.47007815,TRUE,0.5,0.5
6214,2.793643818,0.443711115,31.03834715,-0.443711115,-31.03834715,0.443711115,31.03834715,-0.443711115,-31.03834715,TRUE,0.5,0.5
6215,1.130747657,98.04829168,36.6752356,-98.04829168,-36.6752356,98.04829168,36.6752356,-98.04829168,-36.6752356,TRUE,0.5,0.5
6216,2.51689142,132.3435388,130.6100139,-132.3435388,-130.6100139,132.3435388,130.6100139,-132.3435388,-130.6100139,TRUE,0.5,0.5
6217,2.036537601,73.84420911,107.7517507,-73.84420911,-107.7517507,73.84420911,107.7517507,-73.84420911,-107.7517507,TRUE,0.5,0.5
6218,1.884471076,109.3471485,144.8091042,-109.3471485,-144.8091042,109.3471485,144.8091042,-109.3471485,-144.8091042,TRUE,0.5,0.5
6219,2.361568623,106.1251189,75.79687852,-106.1251189,-75.79687852,106.1251189,75.79687852,-106.1251189,-75.79687852,TRUE,0.5,0.5
6220,2.44186769,38.03824137,73.68808301,-38.03824137,-73.68808301,38.03824137,73.68808301,-38.03824137,-73.68808301,TRUE,0.5,0.5
6221,1.846456232,90.05347897,31.6395591,-90.05347897,-31.6395591,90.05347897,31.6395591,-90.05347897,-31.6395591,TRUE,0.5,0.5
6222,2.825517233,145.3710464,61.02016298,-145.3710464,-61.02016298,145.3710464,61.02016298,-145.3710464,-61.02016298,TRUE,0.5,0.5
6223,1.052262543,142.6815415,16.95912127,-142.6815415,-16.95912127,142.6815415,16.95912127,-142.6815415,-16.95912127,TRUE,0.5,0.5
6224,1.370370252,145.1392052,169.0665641,-145.1392052,-169.0665641,145.1392052,169.0665641,-145.1392052,-169.0665641,TRUE,0.5,0.5
6225,1.258856883,89.13821678,100.7757561,-89.13821678,-100.7757561,89.13821678,100.7757561,-89.13821678,-100.7757561,TRUE,0.5,0.5
6226,1.10671792,84.28820239,57.23428449,-84.28820239,-57.23428449,84.28820239,57.23428449,-84.28820239,-57.23428449,TRUE,0.5,0.5
6227,1.154689654,42.41359972,22.96866511,-42.41359972,-22.96866511,42.41359972,22.96866511,-42.41359972,-22.96866511,TRUE,0.5,0.5
6228,2.768566919,87.69520944,38.55287344,-87.69520944,-38.55287344,87.69520944,38.55287344,-87.69520944,-38.55287344,TRUE,0.5,0.5
6229,1.415322631,15.48312813,145.2327442,-15.48312813,-145.2327442,15.48312813,145.2327442,-15.48312813,-145.2327442,TRUE,0.5,0.5
6230,1.893125792,48.0200146,170.0290878,-48.0200146,-170.0290878,48.0200146,170.0290878,-48.0200146,-170.0290878,TRUE,0.5,0.5
6231,1.084263238,133.1503659,124.0528119,-133.1503659,-124.0528119,133.1503659,124.0528119,-133.1503659,-124.0528119,TRUE,0.5,0.5
6232,2.232149924,25.74332565,18.09284829,-25.74332565,-18.09284829,25.74332565,18.09284829,-25.74332565,-18.09284829,TRUE,0.5,0.5
6233,1.31170131,65.90829451,105.5318955,-65.90829451,-105.5318955,65.90829451,105.5318955,-65.90829451,-105.5318955,TRUE,0.5,0.5
6234,1.073704907,179.7843593,94.94775833,-179.7843593,-94.94775833,179.7843593,94.94775833,-179.7843593,-94.94775833,TRUE,0.5,0.5
6235,2.606786745,58.40719998,53.19617542,-58.40719998,-53.19617542,58.40719998,53.19617542,-58.40719998,-53.19617542,TRUE,0.5,0.5
6236,1.714037411,139.6959964,24.64214198,-139.6959964,-24.64214198,139.6959964,24.64214198,-139.6959964,-24.64214198,TRUE,0.5,0.5
6237,2.592651518,131.0596915,143.5771971,-131.0596915,-143.5771971,131.0596915,143.5771971,-131.0596915,-143.5771971,TRUE,0.5,0.5
6238,2.58691706,155.1936208,48.16626203,-155.1936208,-48.16626203,155.1936208,48.16626203,-155.1936208,-48.16626203,TRUE,0.5,0.5
6239,2.889630721,96.66218467,16.43176251,-96.66218467,-16.43176251,96.66218467,16.43176251,-96.66218467,-16.43176251,TRUE,0.5,0.5
6240,1.616695615,96.89014893,68.56802254,-96.89014893,-68.56802254,96.89014893,68.56802254,-96.89014893,-68.56802254,TRUE,0.5,0.5
6241,1.120214073,117.291568,77.41437583,-117.291568,-77.41437583,117.291568,77.41437583,-117.291568,-77.41437583,TRUE,0.5,0.5
6242,2.092065022,26.56150475,122.970522,-26.56150475,-122.970522,26.56150475,122.970522,-26.56150475,-122.970522,TRUE,0.5,0.5
6243,2.644395441,52.86502803,91.42084309,-52.86502803,-91.42084309,52.86502803,91.42084309,-52.86502803,-91.42084309,TRUE,0.5,0.5
6244,2.990443464,148.8774387,156.0210051,-148.8774387,-156.0210051,148.8774387,156.0210051,-148.8774387,-156.0210051,TRUE,0.5,0.5
6245,1.057241222,7.628884898,78.85836619,-7.628884898,-78.85836619,7.628884898,78.85836619,-7.628884898,-78.85836619,TRUE,0.5,0.5
6246,2.97734895,74.26330476,175.4495032,-74.26330476,-175.4495032,74.26330476,175.4495032,-74.26330476,-175.4495032,TRUE,0.5,0.5
6247,2.384755351,135.1051313,145.75732,-135.1051313,-145.75732,135.1051313,145.75732,-135.1051313,-145.75732,TRUE,0.5,0.5
6248,2.347593253,67.50811375,129.6403068,-67.50811375,-129.6403068,67.50811375,129.6403068,-67.50811375,-129.6403068,TRUE,0.5,0.5
6249,2.794734583,111.1559648,115.9422844,-111.1559648,-115.9422844,111.1559648,115.9422844,-111.1559648,-115.9422844,TRUE,0.5,0.5
6250,1.869284238,105.897922,6.263801013,-105.897922,-6.263801013,105.897922,6.263801013,-105.897922,-6.263801013,TRUE,0.5,0.5
6251,2.721004707,153.0073885,164.4901065,-153.0073885,-164.4901065,153.0073885,164.4901065,-153.0073885,-164.4901065,TRUE,0.5,0.5
6252,2.668665334,14.66849013,30.31271915,-14.66849013,-30.31271915,14.66849013,30.31271915,-14.66849013,-30.31271915,TRUE,0.5,0.5
6253,2.931145554,101.9011886,142.0727193,-101.9011886,-142.0727193,101.9011886,142.0727193,-101.9011886,-142.0727193,TRUE,0.5,0.5
6254,1.09429749,158.1226355,120.7705146,-158.1226355,-120.7705146,158.1226355,120.7705146,-158.1226355,-120.7705146,TRUE,0.5,0.5
6255,2.527030298,107.8824278,27.38441924,-107.8824278,-27.38441924,107.8824278,27.38441924,-107.8824278,-27.38441924,TRUE,0.5,0.5
6256,2.825781032,101.2998867,131.80151,-101.2998867,-131.80151,101.2998867,131.80151,-101.2998867,-131.80151,TRUE,0.5,0.5
6257,2.912054213,36.41619853,92.83656815,-36.41619853,-92.83656815,36.41619853,92.83656815,-36.41619853,-92.83656815,TRUE,0.5,0.5
6258,2.847010237,165.6811942,143.7412351,-165.6811942,-143.7412351,165.6811942,143.7412351,-165.6811942,-143.7412351,TRUE,0.5,0.5
6259,1.247452926,121.4598087,99.64667182,-121.4598087,-99.64667182,121.4598087,99.64667182,-121.4598087,-99.64667182,TRUE,0.5,0.5
6260,2.355651367,92.85931124,61.11445028,-92.85931124,-61.11445028,92.85931124,61.11445028,-92.85931124,-61.11445028,TRUE,0.5,0.5
6261,2.73137364,34.63693121,0.627738153,-34.63693121,-0.627738153,34.63693121,0.627738153,-34.63693121,-0.627738153,TRUE,0.5,0.5
6262,2.192679978,94.45410839,118.8405313,-94.45410839,-118.8405313,94.45410839,118.8405313,-94.45410839,-118.8405313,TRUE,0.5,0.5
6263,2.27270512,4.968659223,135.5482087,-4.968659223,-135.5482087,4.968659223,135.5482087,-4.968659223,-135.5482087,TRUE,0.5,0.5
6264,1.104393146,161.1197708,111.8608365,-161.1197708,-111.8608365,161.1197708,111.8608365,-161.1197708,-111.8608365,TRUE,0.5,0.5
6265,1.834353343,53.55484758,44.90914433,-53.55484758,-44.90914433,53.55484758,44.90914433,-53.55484758,-44.90914433,TRUE,0.5,0.5
6266,2.809686315,109.5965476,96.05042787,-109.5965476,-96.05042787,109.5965476,96.05042787,-109.5965476,-96.05042787,TRUE,0.5,0.5
6267,1.765104181,133.3791986,62.04314781,-133.3791986,-62.04314781,133.3791986,62.04314781,-133.3791986,-62.04314781,TRUE,0.5,0.5
6268,2.557295407,115.9452905,152.522118,-115.9452905,-152.522118,115.9452905,152.522118,-115.9452905,-152.522118,TRUE,0.5,0.5
6269,2.836837539,96.82161673,67.70055108,-96.82161673,-67.70055108,96.82161673,67.70055108,-96.82161673,-67.70055108,TRUE,0.5,0.5
6270,2.707676277,46.13290046,80.53822651,-46.13290046,-80.53822651,46.13290046,80.53822651,-46.13290046,-80.53822651,TRUE,0.5,0.5
6271,2.58987885,60.51423563,136.5973811,-60.51423563,-136.5973811,60.51423563,136.5973811,-60.51423563,-136.5973811,TRUE,0.5,0.5
6272,1.870980956,64.12705808,48.36161943,-64.12705808,-48.36161943,64.12705808,48.36161943,-64.12705808,-48.36161943,TRUE,0.5,0.5
6273,2.497738869,85.27480857,117.6760897,-85.27480857,-117.6760897,85.27480857,117.6760897,-85.27480857,-117.6760897,TRUE,0.5,0.5
6274,2.866458971,31.41227816,119.7038512,-31.41227816,-119.7038512,31.41227816,119.7038512,-31.41227816,-119.7038512,TRUE,0.5,0.5
6275,1.581600866,94.60475026,49.78616406,-94.60475026,-49.78616406,94.60475026,49.78616406,-94.60475026,-49.78616406,TRUE,0.5,0.5
6276,1.66101563,170.9514089,72.99758835,-170.9514089,-72.99758835,170.9514089,72.99758835,-170.9514089,-72.99758835,TRUE,0.5,0.5
6277,1.398346619,78.22764727,125.4048189,-78.22764727,-125.4048189,78.22764727,125.4048189,-78.22764727,-125.4048189,TRUE,0.5,0.5
6278,1.004012979,50.37110363,94.8350816,-50.37110363,-94.8350816,50.37110363,94.8350816,-50.37110363,-94.8350816,TRUE,0.5,0.5
6279,2.090370951,35.51552867,128.2910713,-35.51552867,-128.2910713,35.51552867,128.2910713,-35.51552867,-128.2910713,TRUE,0.5,0.5
6280,1.5369699,124.9805304,7.276726863,-124.9805304,-7.276726863,124.9805304,7.276726863,-124.9805304,-7.276726863,TRUE,0.5,0.5
6281,1.828750788,147.2641686,37.22942383,-147.2641686,-37.22942383,147.2641686,37.22942383,-147.2641686,-37.22942383,TRUE,0.5,0.5
6282,2.155929942,86.3096491,4.655048834,-86.3096491,-4.655048834,86.3096491,4.655048834,-86.3096491,-4.655048834,TRUE,0.5,0.5
6283,2.028031643,119.3649407,23.65033207,-119.3649407,-23.65033207,119.3649407,23.65033207,-119.3649407,-23.65033207,TRUE,0.5,0.5
6284,2.567039803,24.71540232,45.60440165,-24.71540232,-45.60440165,24.71540232,45.60440165,-24.71540232,-45.60440165,TRUE,0.5,0.5
6285,2.920620603,5.956840147,122.6510174,-5.956840147,-122.6510174,5.956840147,122.6510174,-5.956840147,-122.6510174,TRUE,0.5,0.5
6286,1.382493018,12.34306614,138.7995886,-12.34306614,-138.7995886,12.34306614,138.7995886,-12.34306614,-138.7995886,TRUE,0.5,0.5
6287,2.487075844,37.2238183,149.6824178,-37.2238183,-149.6824178,37.2238183,149.6824178,-37.2238183,-149.6824178,TRUE,0.5,0.5
6288,1.705755,98.14375899,62.37232851,-98.14375899,-62.37232851,98.14375899,62.37232851,-98.14375899,-62.37232851,TRUE,0.5,0.5
6289,1.811207472,157.278879,85.98951626,-157.278879,-85.98951626,157.278879,85.98951626,-157.278879,-85.98951626,TRUE,0.5,0.5
6290,2.241664307,95.42823411,161.3433434,-95.42823411,-161.3433434,95.42823411,161.3433434,-95.42823411,-161.3433434,TRUE,0.5,0.5
6291,2.012985092,110.5161646,108.1352919,-110.5161646,-108.1352919,110.5161646,108.1352919,-110.5161646,-108.1352919,TRUE,0.5,0.5
6292,2.056648161,165.36142,116.6277157,-165.36142,-116.6277157,165.36142,116.6277157,-165.36142,-116.6277157,TRUE,0.5,0.5
6293,1.599537327,70.80876806,140.3591247,-70.80876806,-140.3591247,70.80876806,140.3591247,-70.80876806,-140.3591247,TRUE,0.5,0.5
6294,1.197333505,31.9128741,176.0456396,-31.9128741,-176.0456396,31.9128741,176.0456396,-31.9128741,-176.0456396,TRUE,0.5,0.5
6295,2.224086086,24.2514196,12.83887342,-24.2514196,-12.83887342,24.2514196,12.83887342,-24.2514196,-12.83887342,TRUE,0.5,0.5
6296,1.529944677,127.4244334,107.2100062,-127.4244334,-107.2100062,127.4244334,107.2100062,-127.4244334,-107.2100062,TRUE,0.5,0.5
6297,2.074045464,49.15573932,67.04120941,-49.15573932,-67.04120941,49.15573932,67.04120941,-49.15573932,-67.04120941,TRUE,0.5,0.5
6298,2.871321736,140.5966799,63.25009399,-140.5966799,-63.25009399,140.5966799,63.25009399,-140.5966799,-63.25009399,TRUE,0.5,0.5
6299,2.430635951,139.5808858,57.59973364,-139.5808858,-57.59973364,139.5808858,57.59973364,-139.5808858,-57.59973364,TRUE,0.5,0.5
6300,1.158922189,141.7926859,57.65189747,-141.7926859,-57.65189747,141.7926859,57.65189747,-141.7926859,-57.65189747,TRUE,0.5,0.5
6301,2.984075618,136.6112815,18.75487414,-136.6112815,-18.75487414,136.6112815,18.75487414,-136.6112815,-18.75487414,TRUE,0.5,0.5
6302,2.613815113,15.95614573,35.20014156,-15.95614573,-35.20014156,15.95614573,35.20014156,-15.95614573,-35.20014156,TRUE,0.5,0.5
6303,1.3754202,132.5845906,151.7660848,-132.5845906,-151.7660848,132.5845906,151.7660848,-132.5845906,-151.7660848,TRUE,0.5,0.5
6304,1.95959914,142.7713545,155.2708472,-142.7713545,-155.2708472,142.7713545,155.2708472,-142.7713545,-155.2708472,TRUE,0.5,0.5
6305,1.318139589,68.7427884,83.64037509,-68.7427884,-83.64037509,68.7427884,83.64037509,-68.7427884,-83.64037509,TRUE,0.5,0.5
6306,2.330088001,76.6511379,74.23847166,-76.6511379,-74.23847166,76.6511379,74.23847166,-76.6511379,-74.23847166,TRUE,0.5,0.5
6307,1.915730371,50.53770077,173.7246868,-50.53770077,-173.7246868,50.53770077,173.7246868,-50.53770077,-173.7246868,TRUE,0.5,0.5
6308,1.119933623,82.78794888,77.0064287,-82.78794888,-77.0064287,82.78794888,77.0064287,-82.78794888,-77.0064287,TRUE,0.5,0.5
6309,1.298702002,13.84729825,176.7209979,-13.84729825,-176.7209979,13.84729825,176.7209979,-13.84729825,-176.7209979,TRUE,0.5,0.5
6310,2.292557354,3.757357784,26.95192418,-3.757357784,-26.95192418,3.757357784,26.95192418,-3.757357784,-26.95192418,TRUE,0.5,0.5
6311,1.170617551,163.0136474,82.60614756,-163.0136474,-82.60614756,163.0136474,82.60614756,-163.0136474,-82.60614756,TRUE,0.5,0.5
6312,1.430644586,54.87406045,42.6978667,-54.87406045,-42.6978667,54.87406045,42.6978667,-54.87406045,-42.6978667,TRUE,0.5,0.5
6313,1.510419361,128.275282,101.9213175,-128.275282,-101.9213175,128.275282,101.9213175,-128.275282,-101.9213175,TRUE,0.5,0.5
6314,1.752629085,139.0426643,159.9877375,-139.0426643,-159.9877375,139.0426643,159.9877375,-139.0426643,-159.9877375,TRUE,0.5,0.5
6315,2.002758607,162.276398,71.26073793,-162.276398,-71.26073793,162.276398,71.26073793,-162.276398,-71.26073793,TRUE,0.5,0.5
6316,2.172194158,134.2130312,165.6004942,-134.2130312,-165.6004942,134.2130312,165.6004942,-134.2130312,-165.6004942,TRUE,0.5,0.5
6317,1.421709062,116.3377595,54.11867613,-116.3377595,-54.11867613,116.3377595,54.11867613,-116.3377595,-54.11867613,TRUE,0.5,0.5
6318,2.061959259,62.2473805,65.02531222,-62.2473805,-65.02531222,62.2473805,65.02531222,-62.2473805,-65.02531222,TRUE,0.5,0.5
6319,2.206465431,160.2023508,32.27549145,-160.2023508,-32.27549145,160.2023508,32.27549145,-160.2023508,-32.27549145,TRUE,0.5,0.5
6320,2.139359533,9.679664669,70.97473998,-9.679664669,-70.97473998,9.679664669,70.97473998,-9.679664669,-70.97473998,TRUE,0.5,0.5
6321,1.3394894,75.23850806,110.5152486,-75.23850806,-110.5152486,75.23850806,110.5152486,-75.23850806,-110.5152486,TRUE,0.5,0.5
6322,2.783802363,48.20941583,51.24746464,-48.20941583,-51.24746464,48.20941583,51.24746464,-48.20941583,-51.24746464,TRUE,0.5,0.5
6323,1.354903329,13.11833969,101.5213782,-13.11833969,-101.5213782,13.11833969,101.5213782,-13.11833969,-101.5213782,TRUE,0.5,0.5
6324,2.128406051,169.3845455,15.26370747,-169.3845455,-15.26370747,169.3845455,15.26370747,-169.3845455,-15.26370747,TRUE,0.5,0.5
6325,1.997242498,59.57589569,28.00699843,-59.57589569,-28.00699843,59.57589569,28.00699843,-59.57589569,-28.00699843,TRUE,0.5,0.5
6326,2.544863956,17.09576659,89.78456661,-17.09576659,-89.78456661,17.09576659,89.78456661,-17.09576659,-89.78456661,TRUE,0.5,0.5
6327,1.223208751,18.61063194,133.9110219,-18.61063194,-133.9110219,18.61063194,133.9110219,-18.61063194,-133.9110219,TRUE,0.5,0.5
6328,2.148276552,27.26840399,143.0432948,-27.26840399,-143.0432948,27.26840399,143.0432948,-27.26840399,-143.0432948,TRUE,0.5,0.5
6329,2.606135942,168.515756,52.97995438,-168.515756,-52.97995438,168.515756,52.97995438,-168.515756,-52.97995438,TRUE,0.5,0.5
6330,1.259012689,150.4822844,79.60447824,-150.4822844,-79.60447824,150.4822844,79.60447824,-150.4822844,-79.60447824,TRUE,0.5,0.5
6331,1.742132726,69.48632155,9.562051483,-69.48632155,-9.562051483,69.48632155,9.562051483,-69.48632155,-9.562051483,TRUE,0.5,0.5
6332,1.549894552,11.60885071,158.5049641,-11.60885071,-158.5049641,11.60885071,158.5049641,-11.60885071,-158.5049641,TRUE,0.5,0.5
6333,1.616797487,174.5929856,170.2271773,-174.5929856,-170.2271773,174.5929856,170.2271773,-174.5929856,-170.2271773,TRUE,0.5,0.5
6334,2.324582494,65.11889986,111.37816,-65.11889986,-111.37816,65.11889986,111.37816,-65.11889986,-111.37816,TRUE,0.5,0.5
6335,1.604601852,154.6058248,47.35012845,-154.6058248,-47.35012845,154.6058248,47.35012845,-154.6058248,-47.35012845,TRUE,0.5,0.5
6336,1.579954045,25.86492269,24.48518341,-25.86492269,-24.48518341,25.86492269,24.48518341,-25.86492269,-24.48518341,TRUE,0.5,0.5
6337,1.274071126,173.1800171,179.7383938,-173.1800171,-179.7383938,173.1800171,179.7383938,-173.1800171,-179.7383938,TRUE,0.5,0.5
6338,2.811822379,40.88538618,51.45439224,-40.88538618,-51.45439224,40.88538618,51.45439224,-40.88538618,-51.45439224,TRUE,0.5,0.5
6339,2.367810866,130.5267749,54.95994303,-130.5267749,-54.95994303,130.5267749,54.95994303,-130.5267749,-54.95994303,TRUE,0.5,0.5
6340,2.629621285,72.35680314,118.5643577,-72.35680314,-118.5643577,72.35680314,118.5643577,-72.35680314,-118.5643577,TRUE,0.5,0.5
6341,1.083228412,166.8492183,53.65919556,-166.8492183,-53.65919556,166.8492183,53.65919556,-166.8492183,-53.65919556,TRUE,0.5,0.5
6342,2.041176848,79.76453146,105.1211669,-79.76453146,-105.1211669,79.76453146,105.1211669,-79.76453146,-105.1211669,TRUE,0.5,0.5
6343,2.633620146,56.32053241,8.917290932,-56.32053241,-8.917290932,56.32053241,8.917290932,-56.32053241,-8.917290932,TRUE,0.5,0.5
6344,2.101412931,152.2574152,36.11716063,-152.2574152,-36.11716063,152.2574152,36.11716063,-152.2574152,-36.11716063,TRUE,0.5,0.5
